"COMIDv2_JR","lat","lon","samp_year","STATE_AB","obs_spec","HU4_ZoneID","HU8_ZoneID","HU12_ZoneID","exp_rich","StreamOrde","order_class","samp_length","width.x","width.y","width","area"
13411030,42.53024226,-89.92885798,2002,"WI",4,"HU4_34","HU8_391","HU12_5866",4,2,"HW",99,NA,NA,NA,NA
13411060,42.53074657,-89.72986178,2002,"WI",17,"HU4_34","HU8_391","HU12_19209",17,3,"MID",332,NA,4.94,4.94,0.00164008
13411114,42.55351989,-89.21231984,2004,"WI",15,"HU4_34","HU8_391","HU12_19174",15,2,"HW",134,3.7,NA,3.7,0.0004958
13411228,42.52389863,-89.12445539,2004,"WI",16,"HU4_34","HU8_391","HU12_19175",16.499,2,"HW",150,NA,NA,NA,NA
13411266,42.50902171,-89.16969646,2001,"WI",15,"HU4_34","HU8_391","HU12_5869",15.248,3,"MID",NA,NA,10.88,10.88,NA
13411388,42.63997545,-89.72763876,2004,"WI",12,"HU4_34","HU8_391","HU12_19208",19.964,3,"MID",151,NA,3.69,3.69,0.00055719
13411548,42.9510877,-90.10149915,2001,"WI",3,"HU4_34","HU8_391","HU12_12042",3,2,"HW",46,NA,NA,NA,NA
13411596,42.94276229,-90.08604159,2001,"WI",10,"HU4_34","HU8_391","HU12_12042",10,2,"HW",46,NA,NA,NA,NA
13411620,42.93238336,-90.08219311,2001,"WI",15,"HU4_34","HU8_391","HU12_12042",15.498,3,"MID",145,NA,6.21,6.21,0.00090045
13411634,42.92683504,-90.00313529,2003,"WI",8,"HU4_34","HU8_391","HU12_12043",8,2,"HW",112,3,NA,3,0.000336
13411646,42.92371885,-90.07874827,2001,"WI",16,"HU4_34","HU8_391","HU12_12042",24.145,3,"MID",183,NA,5.81,5.81,0.00106323
13411672,42.92012452,-90.06761769,2001,"WI",13,"HU4_34","HU8_391","HU12_12042",20.986,3,"MID",207,NA,7.08,7.08,0.00146556
13411770,42.89643443,-90.05154002,2004,"WI",5,"HU4_34","HU8_391","HU12_12044",5.488,2,"HW",110,3.3,NA,3.3,0.000363
13411818,42.89995805,-90.37537472,2003,"WI",14,"HU4_34","HU8_391","HU12_12033",16.998,3,"MID",309,8,NA,8,0.002472
13411842,42.8870648,-90.38193577,2003,"WI",18,"HU4_34","HU8_391","HU12_12033",24.246,3,"MID",294,8,NA,8,0.002352
13411920,42.86115916,-90.34644888,2004,"WI",18,"HU4_34","HU8_391","HU12_12035",19.996,3,"MID",323,9.5,NA,9.5,0.0030685
13411930,42.86074912,-90.2072185,2001,"WI",14,"HU4_34","HU8_391","HU12_12031",14,3,"MID",NA,NA,6.22,6.22,NA
13411944,42.85359016,-90.29621335,2004,"WI",19,"HU4_34","HU8_391","HU12_12030",19,3,"MID",227,6.5,NA,6.5,0.0014755
13412020,42.83651901,-90.24029968,2004,"WI",19,"HU4_34","HU8_391","HU12_12031",19.998,3,"MID",320,11,NA,11,0.00352
13412332,42.75129228,-90.22302477,2004,"WI",20,"HU4_34","HU8_391","HU12_12037",20.1,4,"MID",331,NA,4.95,4.95,0.00163845
13412364,42.73879195,-90.33948066,2004,"WI",11,"HU4_34","HU8_391","HU12_12037",11,2,"HW",165,NA,NA,NA,NA
13412394,42.7285484,-90.29648137,2004,"WI",13,"HU4_34","HU8_391","HU12_12037",14.999,3,"MID",218,4,NA,4,0.000872
13412452,42.70623989,-90.07382314,2001,"WI",12,"HU4_34","HU8_391","HU12_12040",14.981,3,"MID",NA,NA,9.54,9.54,NA
13412490,42.6928151,-90.21966231,2003,"WI",9,"HU4_34","HU8_391","HU12_12038",9.496,1,"HW",111,3,NA,3,0.000333
13412514,42.67775977,-90.1479539,2004,"WI",10,"HU4_34","HU8_391","HU12_12041",15.979,1,"HW",50,NA,NA,NA,NA
13412596,42.64170864,-90.12351206,2001,"WI",17,"HU4_34","HU8_391","HU12_19205",21.487,3,"MID",NA,NA,5.87,5.87,NA
13412632,42.63103668,-90.14716899,2001,"WI",16,"HU4_34","HU8_391","HU12_19205",24.957,3,"MID",84,NA,6.12,6.12,0.00051408
13412646,42.62764182,-90.18480937,2001,"WI",14,"HU4_34","HU8_391","HU12_19205",15.493,3,"MID",61,NA,5.31,5.31,0.00032391
13412654,42.62662845,-90.23006497,2001,"WI",8,"HU4_34","HU8_391","HU12_19205",8,2,"HW",113,NA,NA,NA,NA
13424661,43.03748554,-89.64957655,2002,"WI",6,"HU4_34","HU8_392","HU12_12066",6,3,"MID",244,NA,3.44,3.44,0.00083936
13424683,43.02598972,-89.63274686,2002,"WI",8,"HU4_34","HU8_392","HU12_12066",8,4,"MID",300,NA,5.39,5.39,0.001617
13424707,43.01406006,-89.69230548,2002,"WI",3,"HU4_34","HU8_392","HU12_12066",3,1,"HW",223,NA,NA,NA,NA
13424731,43.00529869,-89.5966446,2002,"WI",14,"HU4_34","HU8_392","HU12_12066",14.666,4,"MID",317,NA,4.91,4.91,0.00155647
13425003,42.98084149,-89.74095236,2002,"WI",7,"HU4_34","HU8_392","HU12_12063",7,2,"HW",100,NA,NA,NA,NA
13425017,42.97124871,-89.73361729,2002,"WI",5,"HU4_34","HU8_392","HU12_12063",5,2,"HW",204,NA,NA,NA,NA
13425039,42.96933701,-89.57015811,2002,"WI",7,"HU4_34","HU8_392","HU12_12066",7,4,"MID",528,NA,6.25,6.25,0.0033
13425041,42.95972935,-89.67281212,2002,"WI",3,"HU4_34","HU8_392","HU12_12062",3,2,"HW",350,NA,NA,NA,NA
13425043,42.97758769,-89.70056776,2002,"WI",3,"HU4_34","HU8_392","HU12_12062",3,1,"HW",285,NA,NA,NA,NA
13425061,42.95383931,-89.72471457,2002,"WI",5,"HU4_34","HU8_392","HU12_12063",5,2,"HW",250,NA,NA,NA,NA
13425065,42.94863825,-89.54910545,2002,"WI",21,"HU4_34","HU8_392","HU12_12067",21,4,"MID",644,NA,20.2,20.2,0.0130088
13425069,42.94416935,-89.65565258,2002,"WI",4,"HU4_34","HU8_392","HU12_12062",4,2,"HW",452,NA,NA,NA,NA
13425081,42.94065595,-89.54292195,2002,"WI",19,"HU4_34","HU8_392","HU12_12067",19,4,"MID",620,NA,12.7,12.7,0.007874
13425089,42.9296618,-89.68612957,2002,"WI",5,"HU4_34","HU8_392","HU12_12063",5,3,"MID",175,NA,2.63,2.63,0.00046025
13425105,42.92343518,-89.65700786,2002,"WI",7,"HU4_34","HU8_392","HU12_12063",7,3,"MID",360,NA,4.2,4.2,0.001512
13425111,42.91553264,-89.62512409,2002,"WI",9,"HU4_34","HU8_392","HU12_12063",9,4,"MID",180,NA,4.28,4.28,0.0007704
13425115,42.92252817,-89.51407652,2002,"WI",3,"HU4_34","HU8_392","HU12_12067",3,1,"HW",137,NA,NA,NA,NA
13425117,42.92262537,-89.52098193,2002,"WI",19,"HU4_34","HU8_392","HU12_12067",19,4,"MID",607,NA,9.25,9.25,0.00561475
13425121,42.91260065,-89.65413985,2002,"WI",3,"HU4_34","HU8_392","HU12_12063",3,3,"MID",200,NA,2.22,2.22,0.000444
13425135,42.91635399,-89.59595001,2002,"WI",7,"HU4_34","HU8_392","HU12_12064",7,2,"HW",137,NA,NA,NA,NA
13425171,42.88818581,-89.53620735,2002,"WI",23,"HU4_34","HU8_392","HU12_12067",23,4,"MID",637,NA,12.61,12.61,0.00803257
13425183,42.88611138,-89.60895508,2002,"WI",5,"HU4_34","HU8_392","HU12_12064",5,1,"HW",141,NA,NA,NA,NA
13425233,42.86420881,-89.4749711,2001,"WI",3,"HU4_34","HU8_392","HU12_12074",3,2,"HW",960,NA,NA,NA,NA
13425241,42.85608197,-89.67685112,2002,"WI",5,"HU4_34","HU8_392","HU12_12071",5,2,"HW",159,NA,NA,NA,NA
13425271,42.84948709,-89.38614438,2002,"WI",7,"HU4_34","HU8_392","HU12_12068",7,2,"HW",50,NA,NA,NA,NA
13425321,42.833874,-89.5446667,2002,"WI",4,"HU4_34","HU8_392","HU12_12075",4,2,"HW",183,NA,NA,NA,NA
13425363,42.80878947,-89.66715277,2004,"WI",5,"HU4_34","HU8_392","HU12_12071",5,1,"HW",150,2.47,NA,2.47,0.0003705
13425365,42.81767007,-89.4906375,2002,"WI",20,"HU4_34","HU8_392","HU12_12074",20,3,"MID",280,NA,5.08,5.08,0.0014224
13425367,42.81812981,-89.46327889,2004,"WI",12,"HU4_34","HU8_392","HU12_12076",17.947,2,"HW",258,NA,NA,NA,NA
13425381,42.80495615,-89.60130111,2002,"WI",7,"HU4_34","HU8_392","HU12_12071",7,2,"HW",213,NA,NA,NA,NA
13425419,42.79109635,-89.706621,2002,"WI",7,"HU4_34","HU8_392","HU12_12070",9.957,2,"HW",130,NA,NA,NA,NA
13425551,42.73954838,-89.40416177,2004,"WI",23,"HU4_34","HU8_392","HU12_12069",30.986,3,"MID",470,NA,7.78,7.78,0.0036566
13425613,42.71729667,-89.59084177,2002,"WI",7,"HU4_34","HU8_392","HU12_12072",7,3,"MID",222,NA,5.04,5.04,0.00111888
13425631,42.71007196,-89.63973008,2002,"WI",8,"HU4_34","HU8_392","HU12_12072",8,2,"HW",77,NA,NA,NA,NA
13425675,42.70547603,-89.58489457,2002,"WI",6,"HU4_34","HU8_392","HU12_12072",6,2,"HW",131,NA,NA,NA,NA
13425705,42.69904716,-89.42893336,2002,"WI",8,"HU4_34","HU8_392","HU12_12080",8,2,"HW",201,NA,NA,NA,NA
13425715,42.70800505,-89.56086937,2002,"WI",7,"HU4_34","HU8_392","HU12_12073",7,1,"HW",160,NA,NA,NA,NA
13425785,42.67318284,-89.35721074,2002,"WI",11,"HU4_34","HU8_392","HU12_12078",11,2,"HW",176,NA,NA,NA,NA
13425835,42.65043651,-89.43634892,2002,"WI",12,"HU4_34","HU8_392","HU12_12077",12,3,"MID",170,NA,8.22,8.22,0.0013974
13426017,42.57178064,-89.34785744,2004,"WI",28,"HU4_34","HU8_392","HU12_19211",30.249,3,"MID",205,4.5,NA,4.5,0.0009225
13426019,42.5696793,-89.36177802,2004,"WI",21,"HU4_34","HU8_392","HU12_19212",24.996,3,"MID",220,6.6,NA,6.6,0.001452
13426025,42.5608382,-89.46637629,2002,"WI",16,"HU4_34","HU8_392","HU12_19177",16,1,"HW",210,NA,NA,NA,NA
13426031,42.55956686,-89.41175792,2002,"WI",18,"HU4_34","HU8_392","HU12_19176",18,3,"MID",21,NA,7.79,7.79,0.00016359
13426217,42.92335076,-89.62372502,2002,"WI",8,"HU4_34","HU8_392","HU12_12062",8,2,"HW",269,NA,NA,NA,NA
13624135,43.72088393,-90.58849757,2002,"WI",21,"HU4_33","HU8_381","HU12_11643",26.987,5,"MID",NA,NA,13.43,13.43,NA
13624159,43.71928402,-90.522628,2002,"WI",10,"HU4_33","HU8_381","HU12_11645",10,3,"MID",130,NA,3.74,3.74,0.0004862
13624211,43.68738739,-90.57220537,2001,"WI",15,"HU4_33","HU8_381","HU12_11645",16.998,3,"MID",182,NA,7.31,7.31,0.00133042
13624237,43.68681047,-90.70353366,2002,"WI",4,"HU4_33","HU8_381","HU12_12085",4,1,"HW",100,NA,NA,NA,NA
13624277,43.66631573,-90.7205775,2002,"WI",7,"HU4_33","HU8_381","HU12_12085",7,1,"HW",91,NA,NA,NA,NA
13624345,43.64396556,-90.664071,2002,"WI",9,"HU4_33","HU8_381","HU12_12085",9,3,"MID",324,NA,7.19,7.19,0.00232956
13624437,43.61770379,-90.61975354,2002,"WI",9,"HU4_33","HU8_381","HU12_12088",9.497,5,"MID",300,NA,17.9,17.9,0.00537
13624491,43.60573633,-90.83228477,2003,"WI",5,"HU4_33","HU8_381","HU12_19636",5.993,3,"MID",100,2.61,NA,2.61,0.000261
13624513,43.60336071,-90.79532227,2004,"WI",13,"HU4_33","HU8_381","HU12_19636",18.987,3,"MID",540,NA,3.93,3.93,0.0021222
13624575,43.57811996,-90.83368951,2003,"WI",3,"HU4_33","HU8_381","HU12_19638",3,1,"HW",100,2.78,NA,2.78,0.000278
13624643,43.56056261,-90.83533718,2003,"WI",3,"HU4_33","HU8_381","HU12_19638",3,2,"HW",120,2.93,NA,2.93,0.0003516
13624991,43.58231553,-90.64648,2001,"WI",24,"HU4_33","HU8_381","HU12_12088",27.112,5,"MID",NA,NA,13.55,13.55,NA
13625333,43.4971792,-90.58090239,2003,"WI",2,"HU4_33","HU8_381","HU12_12089",2,2,"HW",100,2.35,NA,2.35,0.000235
13625439,43.45830061,-90.67112868,2003,"WI",2,"HU4_33","HU8_381","HU12_12090",2,3,"MID",100,3.17,NA,3.17,0.000317
13625527,43.43350632,-90.89354086,2003,"WI",4,"HU4_33","HU8_381","HU12_10279",4,2,"HW",100,3.87,NA,3.87,0.000387
13625655,43.36438988,-90.87538035,2001,"WI",8,"HU4_33","HU8_381","HU12_10279",8.979,3,"MID",NA,NA,5.57,5.57,NA
13625661,43.3620337,-90.90913017,2004,"WI",3,"HU4_33","HU8_381","HU12_10279",3,2,"HW",100,NA,NA,NA,NA
13625731,43.31350785,-90.78411744,2001,"WI",2,"HU4_33","HU8_381","HU12_19662",2,2,"HW",304,NA,NA,NA,NA
13625747,43.30395857,-90.76660189,2003,"WI",2,"HU4_33","HU8_381","HU12_19662",2,1,"HW",100,2.66,NA,2.66,0.000266
13625757,43.30362682,-90.81096007,2001,"WI",7,"HU4_33","HU8_381","HU12_19662",8.995,2,"HW",300,NA,NA,NA,NA
13625765,43.28987433,-90.83388448,2001,"WI",15,"HU4_33","HU8_381","HU12_19662",15.745,2,"HW",300,NA,NA,NA,NA
13625881,43.22443943,-90.90234951,2001,"WI",8,"HU4_33","HU8_381","HU12_10281",8.496,2,"HW",300,NA,NA,NA,NA
13625925,43.19298054,-90.88996538,2001,"WI",5,"HU4_33","HU8_381","HU12_10281",5.479,3,"MID",300,NA,3.92,3.92,0.001176
13626043,43.13356314,-90.94287246,2002,"WI",3,"HU4_33","HU8_381","HU12_10277",3,3,"MID",192,NA,2.71,2.71,0.00052032
13631145,43.54823978,-90.35291904,2003,"WI",3,"HU4_33","HU8_176","HU12_11606",3,2,"HW",117,3,NA,3,0.000351
13631169,43.53879966,-90.35402241,2003,"WI",3,"HU4_33","HU8_176","HU12_11606",3,2,"HW",115,3,NA,3,0.000345
13631807,43.48673469,-89.24635697,2003,"WI",6,"HU4_33","HU8_176","HU12_12197",6.993,2,"HW",136,NA,NA,NA,NA
13632113,43.38602837,-89.79893849,2003,"WI",5,"HU4_33","HU8_176","HU12_11575",5,2,"HW",144,4.1,NA,4.1,0.0005904
13632195,43.36291454,-89.90046226,2003,"WI",2,"HU4_33","HU8_176","HU12_11580",2,1,"HW",100,1.7,NA,1.7,0.00017
13632307,43.33796599,-89.77469369,2002,"WI",18,"HU4_33","HU8_176","HU12_11575",18,3,"MID",210,NA,3.92,3.92,0.0008232
13632431,43.3017275,-89.79096237,2003,"WI",9,"HU4_33","HU8_176","HU12_11575",9.247,3,"MID",147,4,NA,4,0.000588
13633019,43.13700482,-89.75289878,2002,"WI",5,"HU4_33","HU8_176","HU12_11583",5,3,"MID",204,NA,3.33,3.33,0.00067932
13633037,43.1282583,-89.83570723,2002,"WI",12,"HU4_33","HU8_176","HU12_11586",12.996,3,"MID",222,NA,3.71,3.71,0.00082362
13633135,43.11290616,-89.68480579,2002,"WI",4,"HU4_33","HU8_176","HU12_11583",4,3,"MID",307,NA,3.38,3.38,0.00103766
13633141,43.10763373,-89.81640813,2002,"WI",11,"HU4_33","HU8_176","HU12_11586",18.971,3,"MID",288,NA,5.97,5.97,0.00171936
13633269,43.09372882,-89.68272694,2002,"WI",3,"HU4_33","HU8_176","HU12_11583",3,2,"HW",250,NA,NA,NA,NA
13633341,43.0813208,-89.7359773,2002,"WI",2,"HU4_33","HU8_176","HU12_11583",2,2,"HW",180,NA,NA,NA,NA
13633375,43.06802459,-89.95938004,2001,"WI",7,"HU4_33","HU8_176","HU12_11590",7.992,3,"MID",91,NA,2.26,2.26,0.00020566
13633403,43.06471503,-89.95317184,2001,"WI",2,"HU4_33","HU8_176","HU12_11590",2,3,"MID",91,NA,3.23,3.23,0.00029393
13633435,43.05961235,-89.78359507,2002,"WI",5,"HU4_33","HU8_176","HU12_11586",5,3,"MID",240,NA,4.16,4.16,0.0009984
13633447,43.06663073,-89.8233339,2003,"WI",4,"HU4_33","HU8_176","HU12_11586",4,2,"HW",110,3,NA,3,0.00033
13633463,43.05470765,-89.9479537,2001,"WI",3,"HU4_33","HU8_176","HU12_11590",3,3,"MID",91,NA,3.69,3.69,0.00033579
13633483,43.04428751,-89.9442638,2001,"WI",2,"HU4_33","HU8_176","HU12_11590",2,3,"MID",91,NA,1.32,1.32,0.00012012
13633507,43.04521664,-89.83139123,2002,"WI",5,"HU4_33","HU8_176","HU12_11586",5,1,"HW",175,NA,NA,NA,NA
13633509,43.04357636,-89.76850374,2002,"WI",3,"HU4_33","HU8_176","HU12_11586",3,2,"HW",137,NA,NA,NA,NA
13633531,43.03130919,-89.77721769,2002,"WI",2,"HU4_33","HU8_176","HU12_11586",2,2,"HW",170,NA,NA,NA,NA
13633539,43.02386112,-89.99146583,2003,"WI",4,"HU4_33","HU8_176","HU12_11591",4,1,"HW",100,1.46,NA,1.46,0.000146
13633703,43.45229983,-89.34173729,2003,"WI",8,"HU4_33","HU8_176","HU12_11566",10.971,2,"HW",144,NA,NA,NA,NA
13633805,43.20606183,-89.75661473,2002,"WI",6,"HU4_33","HU8_176","HU12_11576",6,2,"HW",197,NA,NA,NA,NA
13633809,43.18147729,-89.72083249,2002,"WI",6,"HU4_33","HU8_176","HU12_11584",6,3,"MID",119,NA,1.63,1.63,0.00019397
13634631,43.44724677,-90.56830173,2004,"WI",2,"HU4_33","HU8_176","HU12_11619",2,2,"HW",129,2,NA,2,0.000258
13634669,43.43870911,-90.55083718,2004,"WI",2,"HU4_33","HU8_176","HU12_11619",2,1,"HW",122,1.3,NA,1.3,0.0001586
13634691,43.4251258,-90.58312904,2004,"WI",3,"HU4_33","HU8_176","HU12_11619",3,2,"HW",110,2.7,NA,2.7,0.000297
13634717,43.41922609,-90.54236471,2004,"WI",3,"HU4_33","HU8_176","HU12_11619",3,2,"HW",108,2.1,NA,2.1,0.0002268
13634739,43.41440935,-90.52349417,2004,"WI",2,"HU4_33","HU8_176","HU12_11619",2,1,"HW",102,1.85,NA,1.85,0.0001887
13634811,43.39828172,-90.56945035,2003,"WI",5,"HU4_33","HU8_176","HU12_11619",5,2,"HW",113,3,NA,3,0.000339
13634905,43.38574024,-90.18021983,2001,"WI",5,"HU4_33","HU8_176","HU12_11598",5.996,1,"HW",107,NA,NA,NA,NA
13635043,43.360179,-90.6770483,2004,"WI",7,"HU4_33","HU8_176","HU12_11629",7,2,"HW",140,2.9,NA,2.9,0.000406
13635051,43.33844311,-90.06263097,2004,"WI",13,"HU4_33","HU8_176","HU12_11577",16.984,3,"MID",109,3.5,NA,3.5,0.0003815
13635053,43.35325808,-90.70718076,2004,"WI",7,"HU4_33","HU8_176","HU12_11629",7.491,1,"HW",100,NA,NA,NA,NA
13635059,43.3588197,-90.69766313,2004,"WI",6,"HU4_33","HU8_176","HU12_11629",7.977,1,"HW",100,NA,NA,NA,NA
13635085,43.34560567,-90.69764831,2004,"WI",12,"HU4_33","HU8_176","HU12_11629",12.249,2,"HW",100,NA,NA,NA,NA
13635119,43.34190256,-90.17855548,2001,"WI",8,"HU4_33","HU8_176","HU12_11598",9.975,2,"HW",102,NA,NA,NA,NA
13635125,43.34040055,-90.68464382,2004,"WI",12,"HU4_33","HU8_176","HU12_11629",12.25,3,"MID",144,3.3,NA,3.3,0.0004752
13635141,43.3256068,-90.1768829,2001,"WI",8,"HU4_33","HU8_176","HU12_11599",8.987,3,"MID",113,NA,3.01,3.01,0.00034013
13635187,43.331367,-90.69102411,2004,"WI",7,"HU4_33","HU8_176","HU12_11629",7.994,1,"HW",107,NA,NA,NA,NA
13635207,43.31367894,-90.1689542,2001,"WI",6,"HU4_33","HU8_176","HU12_11599",6.988,2,"HW",96,NA,NA,NA,NA
13635281,43.31266985,-90.68442996,2004,"WI",2,"HU4_33","HU8_176","HU12_11631",2,1,"HW",120,NA,NA,NA,NA
13635329,43.31045635,-90.71401254,2004,"WI",2,"HU4_33","HU8_176","HU12_11630",2,1,"HW",100,NA,NA,NA,NA
13635437,43.27234561,-90.22103849,2001,"WI",7,"HU4_33","HU8_176","HU12_11600",7.978,3,"MID",162,NA,5.53,5.53,0.00089586
13635487,43.275697,-90.69475109,2004,"WI",7,"HU4_33","HU8_176","HU12_11630",7.246,3,"MID",175,3.3,NA,3.3,0.0005775
13635513,43.27042238,-90.68313806,2004,"WI",5,"HU4_33","HU8_176","HU12_11630",5.483,3,"MID",140,NA,3.65,3.65,0.000511
13635749,43.21557934,-90.74389734,2004,"WI",6,"HU4_33","HU8_176","HU12_11636",7.984,2,"HW",180,6.2,NA,6.2,0.001116
13635781,43.20739909,-90.66149772,2004,"WI",5,"HU4_33","HU8_176","HU12_11632",5,2,"HW",120,2.4,NA,2.4,0.000288
13635807,43.20433395,-90.74068937,2004,"WI",6,"HU4_33","HU8_176","HU12_11636",6,3,"MID",144,3.2,NA,3.2,0.0004608
13635875,43.17807767,-90.7266172,2004,"WI",4,"HU4_33","HU8_176","HU12_11636",4,3,"MID",170,NA,3.15,3.15,0.0005355
13636165,43.1215331,-90.80908616,2004,"WI",4,"HU4_33","HU8_176","HU12_19635",4,3,"MID",100,NA,5.46,5.46,0.000546
13636267,43.10026878,-90.46550357,2001,"WI",8,"HU4_33","HU8_176","HU12_11625",8,3,"MID",126,NA,1.45,1.45,0.0001827
13636763,43.02172312,-90.01925166,2003,"WI",6,"HU4_33","HU8_176","HU12_11591",8.968,2,"HW",110,3,NA,3,0.00033
13636833,43.01940392,-90.24076626,2001,"WI",7,"HU4_33","HU8_176","HU12_11594",7.99,3,"MID",104,NA,3.39,3.39,0.00035256
13637155,43.3643304,-90.2535405,2003,"WI",2,"HU4_33","HU8_176","HU12_11602",2,2,"HW",109,3,NA,3,0.000327
13637253,43.23636075,-90.71741828,2004,"WI",8,"HU4_33","HU8_176","HU12_11636",8.496,1,"HW",150,4.1,NA,4.1,0.000615
13637341,43.13144318,-90.26080353,2003,"WI",4,"HU4_33","HU8_176","HU12_11597",4,1,"HW",110,3,NA,3,0.00033
13637353,43.13318971,-90.77445333,2004,"WI",3,"HU4_33","HU8_176","HU12_19635",3.976,2,"HW",100,NA,NA,NA,NA
13652222,43.53853145,-89.95946839,2004,"WI",3,"HU4_33","HU8_393","HU12_12189",3.497,2,"HW",100,2.24,NA,2.24,0.000224
13652658,43.81048957,-90.37390708,2004,"WI",12,"HU4_33","HU8_393","HU12_11723",12.996,2,"HW",126,NA,NA,NA,NA
13652664,43.80493479,-90.38990822,2004,"WI",2,"HU4_33","HU8_393","HU12_11723",2,2,"HW",100,NA,NA,NA,NA
13652668,43.79492398,-90.3700265,2004,"WI",7,"HU4_33","HU8_393","HU12_11723",7.496,2,"HW",100,NA,NA,NA,NA
13652686,43.78502365,-90.34797504,2004,"WI",12,"HU4_33","HU8_393","HU12_11723",12.662,3,"MID",120,3.5,NA,3.5,0.00042
13652700,43.79144393,-90.41341251,2004,"WI",6,"HU4_33","HU8_393","HU12_11723",6,1,"HW",100,NA,NA,NA,NA
13652732,43.76102162,-90.26659192,2004,"WI",9,"HU4_33","HU8_393","HU12_11722",9.988,3,"MID",120,5.3,NA,5.3,0.000636
13652754,43.74422092,-90.40030595,2004,"WI",11,"HU4_33","HU8_393","HU12_11724",11.99,2,"HW",100,NA,NA,NA,NA
13652760,43.7450444,-90.3795604,2004,"WI",6,"HU4_33","HU8_393","HU12_11724",7.99,2,"HW",100,NA,NA,NA,NA
13652762,43.73992461,-90.38242999,2004,"WI",10,"HU4_33","HU8_393","HU12_11724",12.983,2,"HW",100,NA,NA,NA,NA
13652812,43.71635377,-90.35038222,2004,"WI",13,"HU4_33","HU8_393","HU12_11724",13.999,3,"MID",140,3.7,NA,3.7,0.000518
13652870,43.69157514,-90.34482076,2003,"WI",10,"HU4_33","HU8_393","HU12_11727",12.981,2,"HW",143,4,NA,4,0.000572
13652884,43.68252613,-90.35295239,2003,"WI",9,"HU4_33","HU8_393","HU12_11727",11.986,1,"HW",145,4,NA,4,0.00058
13652904,43.68039309,-90.43380046,2004,"WI",5,"HU4_33","HU8_393","HU12_11726",5,1,"HW",100,NA,NA,NA,NA
13652920,43.66652456,-90.41738362,2004,"WI",7,"HU4_33","HU8_393","HU12_11726",8.981,2,"HW",100,NA,NA,NA,NA
13652930,43.66099651,-90.40330654,2004,"WI",6,"HU4_33","HU8_393","HU12_11726",6,2,"HW",120,2.4,NA,2.4,0.000288
13652936,43.65913694,-90.42975275,2004,"WI",4,"HU4_33","HU8_393","HU12_11726",4,1,"HW",100,NA,NA,NA,NA
13652972,43.6518535,-90.35998774,2004,"WI",13,"HU4_33","HU8_393","HU12_11726",17.485,3,"MID",120,NA,4.43,4.43,0.0005316
13652988,43.64721336,-90.40314456,2004,"WI",9,"HU4_33","HU8_393","HU12_11726",9.989,2,"HW",120,2.4,NA,2.4,0.000288
13653008,43.64423529,-90.42542846,2004,"WI",6,"HU4_33","HU8_393","HU12_11726",6,2,"HW",100,NA,NA,NA,NA
13653026,43.63940217,-90.06354337,2003,"WI",10,"HU4_33","HU8_393","HU12_12183",10.497,2,"HW",107,3,NA,3,0.000321
13653054,43.62714524,-90.36295429,2004,"WI",12,"HU4_33","HU8_393","HU12_11725",12.25,2,"HW",120,NA,NA,NA,NA
13653082,43.62198044,-90.37214324,2004,"WI",13,"HU4_33","HU8_393","HU12_11725",13,2,"HW",120,NA,NA,NA,NA
13653112,43.62133915,-90.35958915,2004,"WI",10,"HU4_33","HU8_393","HU12_11725",10.499,2,"HW",149,2.4,NA,2.4,0.0003576
13653114,43.61368297,-90.39124032,2004,"WI",11,"HU4_33","HU8_393","HU12_11725",11,2,"HW",193121.28,2.2,NA,2.2,0.424866816
13653158,43.60133297,-90.33789359,2004,"WI",7,"HU4_33","HU8_393","HU12_11725",7,1,"HW",100,NA,NA,NA,NA
13653170,43.59521389,-90.36510175,2004,"WI",8,"HU4_33","HU8_393","HU12_11725",8,1,"HW",100,NA,NA,NA,NA
13653206,43.58048346,-90.26420949,2001,"WI",10,"HU4_33","HU8_393","HU12_12182",10,2,"HW",93,NA,NA,NA,NA
13653556,43.65746416,-90.32979698,2001,"WI",23,"HU4_33","HU8_393","HU12_11728",29.236,4,"MID",NA,NA,8.77,8.77,NA
13653940,43.472269,-89.58941489,2001,"WI",4,"HU4_33","HU8_393","HU12_12193",4,3,"MID",99,NA,1.28,1.28,0.00012672
13654068,43.44891874,-89.78239901,2003,"WI",5,"HU4_33","HU8_393","HU12_12191",5,3,"MID",104,3,NA,3,0.000312
13654142,43.41856517,-89.9495931,2004,"WI",11,"HU4_33","HU8_393","HU12_12188",11,3,"MID",108,2.55,NA,2.55,0.0002754
13654512,43.47275687,-90.10160888,2003,"WI",12,"HU4_33","HU8_393","HU12_12186",12,2,"HW",110,3,NA,3,0.00033
13654520,43.46880692,-90.12006295,2003,"WI",11,"HU4_33","HU8_393","HU12_12186",12.991,1,"HW",108,3,NA,3,0.000324
13654568,43.43686297,-90.03971777,2001,"WI",10,"HU4_33","HU8_393","HU12_12186",10.995,2,"HW",112,NA,NA,NA,NA
13654580,43.42690884,-90.09934537,2001,"WI",11,"HU4_33","HU8_393","HU12_12186",11.997,3,"MID",118,NA,7.16,7.16,0.00084488
13654604,43.42618936,-90.07281673,2001,"WI",8,"HU4_33","HU8_393","HU12_12186",8.248,2,"HW",106,NA,NA,NA,NA
14446300,45.93758754,-88.37008927,2001,"WI",4,"HU4_32","HU8_160","HU12_13073",4,2,"HW",109,NA,NA,NA,NA
