"COMIDv2_JR","LAT_DD","LON_DD","samp_year","samp_length","width","common_name","scientific_name","ind_count","STATE","SPP_CODE_new","obs_spec","slope","exp_rich","shannon","HU4_ZoneID","HUC4","HU8_ZoneID","HU12_ZoneID","StreamOrde","LENGTHKM","CLASS"
2732316,44.43994472,-91.18450372,2001,83,NA,"blackside darter","Percina maculata",14,"WI","BLACKSIDE_DARTER",12,0.001,12,5.969,"HU4_55","0704","HU8_377","HU12_10309",3,1.789,"MID_stream"
2732316,44.43994472,-91.18450372,2001,83,NA,"blacknose dace","Rhinichthys atratulus",24,"WI","BLACKNOSE_DACE",12,0.001,12,5.969,"HU4_55","0704","HU8_377","HU12_10309",3,1.789,"MID_stream"
2732316,44.43994472,-91.18450372,2001,83,NA,"longnose dace","Rhinichthys cataractae",8,"WI","LONGNOSE_DACE",12,0.001,12,5.969,"HU4_55","0704","HU8_377","HU12_10309",3,1.789,"MID_stream"
2732316,44.43994472,-91.18450372,2001,83,NA,"brook trout","Salvelinus fontinalis",46,"WI","BROOK_TROUT",12,0.001,12,5.969,"HU4_55","0704","HU8_377","HU12_10309",3,1.789,"MID_stream"
2732316,44.43994472,-91.18450372,2001,83,NA,"creek chub","Semotilus atromaculatus",2,"WI","CREEK_CHUB",12,0.001,12,5.969,"HU4_55","0704","HU8_377","HU12_10309",3,1.789,"MID_stream"
2732316,44.43994472,-91.18450372,2001,83,NA,"central mudminnow","Umbra limi",2,"WI","CENTRAL_MUDMINNOW",12,0.001,12,5.969,"HU4_55","0704","HU8_377","HU12_10309",3,1.789,"MID_stream"
2732232,44.4678312,-91.30743957,2001,38,NA,"white sucker","Catostomus commersonii",22,"WI","WHITE_SUCKER",8,0.001,8,4.871,"HU4_55","0704","HU8_377","HU12_10318",2,2.647,"HW_stream"
2732232,44.4678312,-91.30743957,2001,38,NA,"brook stickleback","Culaea inconstans",78,"WI","BROOK_STICKLEBACK",8,0.001,8,4.871,"HU4_55","0704","HU8_377","HU12_10318",2,2.647,"HW_stream"
2732232,44.4678312,-91.30743957,2001,38,NA,"johnny darter","Etheostoma nigrum",54,"WI","JOHNNY_DARTER",8,0.001,8,4.871,"HU4_55","0704","HU8_377","HU12_10318",2,2.647,"HW_stream"
2732232,44.4678312,-91.30743957,2001,38,NA,"American brook Lamprey","Lethenteron appendix",6,"WI","AMERICAN_BROOK_LAMPREY",8,0.001,8,4.871,"HU4_55","0704","HU8_377","HU12_10318",2,2.647,"HW_stream"
2732232,44.4678312,-91.30743957,2001,38,NA,"fathead minnow","Pimephales promelas",14,"WI","FATHEAD_MINNOW",8,0.001,8,4.871,"HU4_55","0704","HU8_377","HU12_10318",2,2.647,"HW_stream"
2732232,44.4678312,-91.30743957,2001,38,NA,"black crappie","Pomoxis nigromaculatus",2,"WI","BLACK_CRAPPIE",8,0.001,8,4.871,"HU4_55","0704","HU8_377","HU12_10318",2,2.647,"HW_stream"
2732232,44.4678312,-91.30743957,2001,38,NA,"blacknose dace","Rhinichthys atratulus",8,"WI","BLACKNOSE_DACE",8,0.001,8,4.871,"HU4_55","0704","HU8_377","HU12_10318",2,2.647,"HW_stream"
2732232,44.4678312,-91.30743957,2001,38,NA,"central mudminnow","Umbra limi",6,"WI","CENTRAL_MUDMINNOW",8,0.001,8,4.871,"HU4_55","0704","HU8_377","HU12_10318",2,2.647,"HW_stream"
2732228,44.4603077,-91.41329856,2001,46,NA,"white sucker","Catostomus commersonii",26,"WI","WHITE_SUCKER",6,0,6,3.641,"HU4_55","0704","HU8_377","HU12_10319",4,1.182,"MID_stream"
2732228,44.4603077,-91.41329856,2001,46,NA,"brook stickleback","Culaea inconstans",6,"WI","BROOK_STICKLEBACK",6,0,6,3.641,"HU4_55","0704","HU8_377","HU12_10319",4,1.182,"MID_stream"
2732228,44.4603077,-91.41329856,2001,46,NA,"johnny darter","Etheostoma nigrum",16,"WI","JOHNNY_DARTER",6,0,6,3.641,"HU4_55","0704","HU8_377","HU12_10319",4,1.182,"MID_stream"
2732228,44.4603077,-91.41329856,2001,46,NA,"fathead minnow","Pimephales promelas",112,"WI","FATHEAD_MINNOW",6,0,6,3.641,"HU4_55","0704","HU8_377","HU12_10319",4,1.182,"MID_stream"
2732228,44.4603077,-91.41329856,2001,46,NA,"blacknose dace","Rhinichthys atratulus",34,"WI","BLACKNOSE_DACE",6,0,6,3.641,"HU4_55","0704","HU8_377","HU12_10319",4,1.182,"MID_stream"
2732228,44.4603077,-91.41329856,2001,46,NA,"brook trout","Salvelinus fontinalis",4,"WI","BROOK_TROUT",6,0,6,3.641,"HU4_55","0704","HU8_377","HU12_10319",4,1.182,"MID_stream"
2732550,44.40467171,-91.43830168,2001,55,NA,"white sucker","Catostomus commersonii",58,"WI","WHITE_SUCKER",6,0.002,6,3.792,"HU4_55","0704","HU8_377","HU12_10320",3,2.427,"MID_stream"
2732550,44.40467171,-91.43830168,2001,55,NA,"brook stickleback","Culaea inconstans",2,"WI","BROOK_STICKLEBACK",6,0.002,6,3.792,"HU4_55","0704","HU8_377","HU12_10320",3,2.427,"MID_stream"
2732550,44.40467171,-91.43830168,2001,55,NA,"johnny darter","Etheostoma nigrum",20,"WI","JOHNNY_DARTER",6,0.002,6,3.792,"HU4_55","0704","HU8_377","HU12_10320",3,2.427,"MID_stream"
2732550,44.40467171,-91.43830168,2001,55,NA,"blacknose dace","Rhinichthys atratulus",6,"WI","BLACKNOSE_DACE",6,0.002,6,3.792,"HU4_55","0704","HU8_377","HU12_10320",3,2.427,"MID_stream"
2732550,44.40467171,-91.43830168,2001,55,NA,"longnose dace","Rhinichthys cataractae",4,"WI","LONGNOSE_DACE",6,0.002,6,3.792,"HU4_55","0704","HU8_377","HU12_10320",3,2.427,"MID_stream"
2732550,44.40467171,-91.43830168,2001,55,NA,"brook trout","Salvelinus fontinalis",20,"WI","BROOK_TROUT",6,0.002,6,3.792,"HU4_55","0704","HU8_377","HU12_10320",3,2.427,"MID_stream"
2732548,44.40193333,-91.42646799,2001,149,NA,"white sucker","Catostomus commersonii",300,"WI","WHITE_SUCKER",12,0,12,5.225,"HU4_55","0704","HU8_377","HU12_10321",5,1.642,"MID_stream"
2732548,44.40193333,-91.42646799,2001,149,NA,"brook stickleback","Culaea inconstans",24,"WI","BROOK_STICKLEBACK",12,0,12,5.225,"HU4_55","0704","HU8_377","HU12_10321",5,1.642,"MID_stream"
2732548,44.40193333,-91.42646799,2001,149,NA,"johnny darter","Etheostoma nigrum",320,"WI","JOHNNY_DARTER",12,0,12,5.225,"HU4_55","0704","HU8_377","HU12_10321",5,1.642,"MID_stream"
2732548,44.40193333,-91.42646799,2001,149,NA,"American brook Lamprey","Lethenteron appendix",6,"WI","AMERICAN_BROOK_LAMPREY",12,0,12,5.225,"HU4_55","0704","HU8_377","HU12_10321",5,1.642,"MID_stream"
2732548,44.40193333,-91.42646799,2001,149,NA,"bluegill","Lepomis macrochirus",18,"WI","BLUEGILL",12,0,12,5.225,"HU4_55","0704","HU8_377","HU12_10321",5,1.642,"MID_stream"
2732548,44.40193333,-91.42646799,2001,149,NA,"blackside darter","Percina maculata",2,"WI","BLACKSIDE_DARTER",12,0,12,5.225,"HU4_55","0704","HU8_377","HU12_10321",5,1.642,"MID_stream"
2732548,44.40193333,-91.42646799,2001,149,NA,"fathead minnow","Pimephales promelas",44,"WI","FATHEAD_MINNOW",12,0,12,5.225,"HU4_55","0704","HU8_377","HU12_10321",5,1.642,"MID_stream"
2732548,44.40193333,-91.42646799,2001,149,NA,"blacknose dace","Rhinichthys atratulus",194,"WI","BLACKNOSE_DACE",12,0,12,5.225,"HU4_55","0704","HU8_377","HU12_10321",5,1.642,"MID_stream"
2732548,44.40193333,-91.42646799,2001,149,NA,"brown trout","Salmo trutta",6,"WI","BROWN_TROUT",12,0,12,5.225,"HU4_55","0704","HU8_377","HU12_10321",5,1.642,"MID_stream"
2732548,44.40193333,-91.42646799,2001,149,NA,"brook trout","Salvelinus fontinalis",2,"WI","BROOK_TROUT",12,0,12,5.225,"HU4_55","0704","HU8_377","HU12_10321",5,1.642,"MID_stream"
2732548,44.40193333,-91.42646799,2001,149,NA,"creek chub","Semotilus atromaculatus",40,"WI","CREEK_CHUB",12,0,12,5.225,"HU4_55","0704","HU8_377","HU12_10321",5,1.642,"MID_stream"
2732548,44.40193333,-91.42646799,2001,149,NA,"central mudminnow","Umbra limi",18,"WI","CENTRAL_MUDMINNOW",12,0,12,5.225,"HU4_55","0704","HU8_377","HU12_10321",5,1.642,"MID_stream"
2733384,44.21201533,-91.56411381,2001,28,NA,"white sucker","Catostomus commersonii",14,"WI","WHITE_SUCKER",3,0,3,3.014,"HU4_55","0704","HU8_377","HU12_10327",2,2.425,"HW_stream"
2733384,44.21201533,-91.56411381,2001,28,NA,"johnny darter","Etheostoma nigrum",8,"WI","JOHNNY_DARTER",3,0,3,3.014,"HU4_55","0704","HU8_377","HU12_10327",2,2.425,"HW_stream"
2733384,44.21201533,-91.56411381,2001,28,NA,"creek chub","Semotilus atromaculatus",12,"WI","CREEK_CHUB",3,0,3,3.014,"HU4_55","0704","HU8_377","HU12_10327",2,2.425,"HW_stream"
2733798,44.068276,-91.4879453,2003,186,5,"white sucker","Catostomus commersonii",13,"WI","WHITE_SUCKER",11,0.006,11.498,6.737,"HU4_55","0704","HU8_377","HU12_10329",3,9.672,"MID_stream"
2733798,44.068276,-91.4879453,2003,186,5,"johnny darter","Etheostoma nigrum",4,"WI","JOHNNY_DARTER",11,0.006,11.498,6.737,"HU4_55","0704","HU8_377","HU12_10329",3,9.672,"MID_stream"
2733798,44.068276,-91.4879453,2003,186,5,"common shiner","Luxilus cornutus",26,"WI","COMMON_SHINER",11,0.006,11.498,6.737,"HU4_55","0704","HU8_377","HU12_10329",3,9.672,"MID_stream"
2733798,44.068276,-91.4879453,2003,186,5,"bigmouth shiner","Notropis dorsalis",17,"WI","BIGMOUTH_SHINER",11,0.006,11.498,6.737,"HU4_55","0704","HU8_377","HU12_10329",3,9.672,"MID_stream"
2733798,44.068276,-91.4879453,2003,186,5,"blackside darter","Percina maculata",3,"WI","BLACKSIDE_DARTER",11,0.006,11.498,6.737,"HU4_55","0704","HU8_377","HU12_10329",3,9.672,"MID_stream"
2733798,44.068276,-91.4879453,2003,186,5,"bluntnose minnow","Pimephales notatus",12,"WI","BLUNTNOSE_MINNOW",11,0.006,11.498,6.737,"HU4_55","0704","HU8_377","HU12_10329",3,9.672,"MID_stream"
2733798,44.068276,-91.4879453,2003,186,5,"blacknose dace","Rhinichthys atratulus",82,"WI","BLACKNOSE_DACE",11,0.006,11.498,6.737,"HU4_55","0704","HU8_377","HU12_10329",3,9.672,"MID_stream"
2733798,44.068276,-91.4879453,2003,186,5,"longnose dace","Rhinichthys cataractae",26,"WI","LONGNOSE_DACE",11,0.006,11.498,6.737,"HU4_55","0704","HU8_377","HU12_10329",3,9.672,"MID_stream"
2733798,44.068276,-91.4879453,2003,186,5,"brown trout","Salmo trutta",2,"WI","BROWN_TROUT",11,0.006,11.498,6.737,"HU4_55","0704","HU8_377","HU12_10329",3,9.672,"MID_stream"
2733798,44.068276,-91.4879453,2003,186,5,"brook trout","Salvelinus fontinalis",1,"WI","BROOK_TROUT",11,0.006,11.498,6.737,"HU4_55","0704","HU8_377","HU12_10329",3,9.672,"MID_stream"
2733798,44.068276,-91.4879453,2003,186,5,"creek chub","Semotilus atromaculatus",28,"WI","CREEK_CHUB",11,0.006,11.498,6.737,"HU4_55","0704","HU8_377","HU12_10329",3,9.672,"MID_stream"
2454048,43.9690694,-90.8202097,2003,156,NA,"black bullhead","Ameiurus melas",2,"WI","BLACK_BULLHEAD",6,0.009,6.496,2.572,"HU4_55","0704","HU8_376","HU12_10332",2,1.734,"HW_stream"
2454048,43.9690694,-90.8202097,2003,156,NA,"white sucker","Catostomus commersonii",13,"WI","WHITE_SUCKER",6,0.009,6.496,2.572,"HU4_55","0704","HU8_376","HU12_10332",2,1.734,"HW_stream"
2454048,43.9690694,-90.8202097,2003,156,NA,"mottled sculpin","Cottus bairdii",97,"WI","MOTTLED_SCULPIN",6,0.009,6.496,2.572,"HU4_55","0704","HU8_376","HU12_10332",2,1.734,"HW_stream"
2454048,43.9690694,-90.8202097,2003,156,NA,"American brook Lamprey","Lethenteron appendix",1,"WI","AMERICAN_BROOK_LAMPREY",6,0.009,6.496,2.572,"HU4_55","0704","HU8_376","HU12_10332",2,1.734,"HW_stream"
2454048,43.9690694,-90.8202097,2003,156,NA,"brown trout","Salmo trutta",19,"WI","BROWN_TROUT",6,0.009,6.496,2.572,"HU4_55","0704","HU8_376","HU12_10332",2,1.734,"HW_stream"
2454048,43.9690694,-90.8202097,2003,156,NA,"brook trout","Salvelinus fontinalis",3,"WI","BROOK_TROUT",6,0.009,6.496,2.572,"HU4_55","0704","HU8_376","HU12_10332",2,1.734,"HW_stream"
2454546,43.8815671,-90.92244952,2001,300,NA,"johnny darter","Etheostoma nigrum",19,"WI","JOHNNY_DARTER",4,0.009,4,2.845,"HU4_55","0704","HU8_376","HU12_10335",2,1.698,"HW_stream"
2454546,43.8815671,-90.92244952,2001,300,NA,"American brook Lamprey","Lethenteron appendix",2,"WI","AMERICAN_BROOK_LAMPREY",4,0.009,4,2.845,"HU4_55","0704","HU8_376","HU12_10335",2,1.698,"HW_stream"
2454546,43.8815671,-90.92244952,2001,300,NA,"brown trout","Salmo trutta",19,"WI","BROWN_TROUT",4,0.009,4,2.845,"HU4_55","0704","HU8_376","HU12_10335",2,1.698,"HW_stream"
2454546,43.8815671,-90.92244952,2001,300,NA,"brook trout","Salvelinus fontinalis",2,"WI","BROOK_TROUT",4,0.009,4,2.845,"HU4_55","0704","HU8_376","HU12_10335",2,1.698,"HW_stream"
2455772,43.83475013,-91.1130742,2001,300,NA,"white sucker","Catostomus commersonii",2,"WI","WHITE_SUCKER",5,0.012,5.248,1.624,"HU4_55","0704","HU8_376","HU12_10339",2,1.617,"HW_stream"
2455772,43.83475013,-91.1130742,2001,300,NA,"brook stickleback","Culaea inconstans",2,"WI","BROOK_STICKLEBACK",5,0.012,5.248,1.624,"HU4_55","0704","HU8_376","HU12_10339",2,1.617,"HW_stream"
2455772,43.83475013,-91.1130742,2001,300,NA,"johnny darter","Etheostoma nigrum",1,"WI","JOHNNY_DARTER",5,0.012,5.248,1.624,"HU4_55","0704","HU8_376","HU12_10339",2,1.617,"HW_stream"
2455772,43.83475013,-91.1130742,2001,300,NA,"brown trout","Salmo trutta",7,"WI","BROWN_TROUT",5,0.012,5.248,1.624,"HU4_55","0704","HU8_376","HU12_10339",2,1.617,"HW_stream"
2455772,43.83475013,-91.1130742,2001,300,NA,"brook trout","Salvelinus fontinalis",99,"WI","BROOK_TROUT",5,0.012,5.248,1.624,"HU4_55","0704","HU8_376","HU12_10339",2,1.617,"HW_stream"
2455488,43.9036821,-91.121026,2004,140,NA,"white sucker","Catostomus commersonii",9,"WI","WHITE_SUCKER",8,0.045,9.958,6.544,"HU4_55","0704","HU8_376","HU12_10340",2,0.529,"HW_stream"
2455488,43.9036821,-91.121026,2004,140,NA,"brook stickleback","Culaea inconstans",2,"WI","BROOK_STICKLEBACK",8,0.045,9.958,6.544,"HU4_55","0704","HU8_376","HU12_10340",2,0.529,"HW_stream"
2455488,43.9036821,-91.121026,2004,140,NA,"spotfin shiner","Cyprinella spiloptera",5,"WI","SPOTFIN_SHINER",8,0.045,9.958,6.544,"HU4_55","0704","HU8_376","HU12_10340",2,0.529,"HW_stream"
2455488,43.9036821,-91.121026,2004,140,NA,"johnny darter","Etheostoma nigrum",11,"WI","JOHNNY_DARTER",8,0.045,9.958,6.544,"HU4_55","0704","HU8_376","HU12_10340",2,0.529,"HW_stream"
2455488,43.9036821,-91.121026,2004,140,NA,"green sunfish","Lepomis cyanellus",5,"WI","GREEN_SUNFISH",8,0.045,9.958,6.544,"HU4_55","0704","HU8_376","HU12_10340",2,0.529,"HW_stream"
2455488,43.9036821,-91.121026,2004,140,NA,"longnose dace","Rhinichthys cataractae",14,"WI","LONGNOSE_DACE",8,0.045,9.958,6.544,"HU4_55","0704","HU8_376","HU12_10340",2,0.529,"HW_stream"
2455488,43.9036821,-91.121026,2004,140,NA,"brown trout","Salmo trutta",1,"WI","BROWN_TROUT",8,0.045,9.958,6.544,"HU4_55","0704","HU8_376","HU12_10340",2,0.529,"HW_stream"
2455488,43.9036821,-91.121026,2004,140,NA,"brook trout","Salvelinus fontinalis",1,"WI","BROOK_TROUT",8,0.045,9.958,6.544,"HU4_55","0704","HU8_376","HU12_10340",2,0.529,"HW_stream"
13136675,44.27415044,-90.87696327,2001,74,NA,"burbot","Lota lota",18,"WI","BURBOT",6,0,6,2.502,"HU4_55","0704","HU8_378","HU12_10345",4,4.077,"MID_stream"
13136675,44.27415044,-90.87696327,2001,74,NA,"common shiner","Luxilus cornutus",6,"WI","COMMON_SHINER",6,0,6,2.502,"HU4_55","0704","HU8_378","HU12_10345",4,4.077,"MID_stream"
13136675,44.27415044,-90.87696327,2001,74,NA,"blacknose dace","Rhinichthys atratulus",4,"WI","BLACKNOSE_DACE",6,0,6,2.502,"HU4_55","0704","HU8_378","HU12_10345",4,4.077,"MID_stream"
13136675,44.27415044,-90.87696327,2001,74,NA,"longnose dace","Rhinichthys cataractae",198,"WI","LONGNOSE_DACE",6,0,6,2.502,"HU4_55","0704","HU8_378","HU12_10345",4,4.077,"MID_stream"
13136675,44.27415044,-90.87696327,2001,74,NA,"brook trout","Salvelinus fontinalis",42,"WI","BROOK_TROUT",6,0,6,2.502,"HU4_55","0704","HU8_378","HU12_10345",4,4.077,"MID_stream"
13136675,44.27415044,-90.87696327,2001,74,NA,"creek chub","Semotilus atromaculatus",4,"WI","CREEK_CHUB",6,0,6,2.502,"HU4_55","0704","HU8_378","HU12_10345",4,4.077,"MID_stream"
13136481,44.34519168,-90.83730473,2001,28,NA,"bluegill","Lepomis macrochirus",6,"WI","BLUEGILL",2,0,2,1.342,"HU4_55","0704","HU8_378","HU12_10346",1,4.082,"HW_stream"
13136481,44.34519168,-90.83730473,2001,28,NA,"brook trout","Salvelinus fontinalis",66,"WI","BROOK_TROUT",2,0,2,1.342,"HU4_55","0704","HU8_378","HU12_10346",1,4.082,"HW_stream"
13138883,44.1658722,-91.26281271,2001,68,NA,"white sucker","Catostomus commersonii",106,"WI","WHITE_SUCKER",10,0,10,7.001,"HU4_55","0704","HU8_378","HU12_10348",3,0.989,"MID_stream"
13138883,44.1658722,-91.26281271,2001,68,NA,"brook stickleback","Culaea inconstans",22,"WI","BROOK_STICKLEBACK",10,0,10,7.001,"HU4_55","0704","HU8_378","HU12_10348",3,0.989,"MID_stream"
13138883,44.1658722,-91.26281271,2001,68,NA,"fantail darter","Etheostoma flabellare",50,"WI","FANTAIL_DARTER",10,0,10,7.001,"HU4_55","0704","HU8_378","HU12_10348",3,0.989,"MID_stream"
13138883,44.1658722,-91.26281271,2001,68,NA,"johnny darter","Etheostoma nigrum",92,"WI","JOHNNY_DARTER",10,0,10,7.001,"HU4_55","0704","HU8_378","HU12_10348",3,0.989,"MID_stream"
13138883,44.1658722,-91.26281271,2001,68,NA,"American brook Lamprey","Lethenteron appendix",14,"WI","AMERICAN_BROOK_LAMPREY",10,0,10,7.001,"HU4_55","0704","HU8_378","HU12_10348",3,0.989,"MID_stream"
13138883,44.1658722,-91.26281271,2001,68,NA,"blacknose dace","Rhinichthys atratulus",226,"WI","BLACKNOSE_DACE",10,0,10,7.001,"HU4_55","0704","HU8_378","HU12_10348",3,0.989,"MID_stream"
13138883,44.1658722,-91.26281271,2001,68,NA,"longnose dace","Rhinichthys cataractae",48,"WI","LONGNOSE_DACE",10,0,10,7.001,"HU4_55","0704","HU8_378","HU12_10348",3,0.989,"MID_stream"
13138883,44.1658722,-91.26281271,2001,68,NA,"brook trout","Salvelinus fontinalis",50,"WI","BROOK_TROUT",10,0,10,7.001,"HU4_55","0704","HU8_378","HU12_10348",3,0.989,"MID_stream"
13138883,44.1658722,-91.26281271,2001,68,NA,"creek chub","Semotilus atromaculatus",54,"WI","CREEK_CHUB",10,0,10,7.001,"HU4_55","0704","HU8_378","HU12_10348",3,0.989,"MID_stream"
13138883,44.1658722,-91.26281271,2001,68,NA,"central mudminnow","Umbra limi",4,"WI","CENTRAL_MUDMINNOW",10,0,10,7.001,"HU4_55","0704","HU8_378","HU12_10348",3,0.989,"MID_stream"
13138865,44.17412587,-91.32099117,2001,44,NA,"white sucker","Catostomus commersonii",20,"WI","WHITE_SUCKER",10,0.001,10,6.265,"HU4_55","0704","HU8_378","HU12_10350",3,1.135,"MID_stream"
13138865,44.17412587,-91.32099117,2001,44,NA,"fantail darter","Etheostoma flabellare",16,"WI","FANTAIL_DARTER",10,0.001,10,6.265,"HU4_55","0704","HU8_378","HU12_10350",3,1.135,"MID_stream"
13138865,44.17412587,-91.32099117,2001,44,NA,"johnny darter","Etheostoma nigrum",36,"WI","JOHNNY_DARTER",10,0.001,10,6.265,"HU4_55","0704","HU8_378","HU12_10350",3,1.135,"MID_stream"
13138865,44.17412587,-91.32099117,2001,44,NA,"American brook Lamprey","Lethenteron appendix",18,"WI","AMERICAN_BROOK_LAMPREY",10,0.001,10,6.265,"HU4_55","0704","HU8_378","HU12_10350",3,1.135,"MID_stream"
13138865,44.17412587,-91.32099117,2001,44,NA,"bluegill","Lepomis macrochirus",2,"WI","BLUEGILL",10,0.001,10,6.265,"HU4_55","0704","HU8_378","HU12_10350",3,1.135,"MID_stream"
13138865,44.17412587,-91.32099117,2001,44,NA,"fathead minnow","Pimephales promelas",10,"WI","FATHEAD_MINNOW",10,0.001,10,6.265,"HU4_55","0704","HU8_378","HU12_10350",3,1.135,"MID_stream"
13138865,44.17412587,-91.32099117,2001,44,NA,"blacknose dace","Rhinichthys atratulus",164,"WI","BLACKNOSE_DACE",10,0.001,10,6.265,"HU4_55","0704","HU8_378","HU12_10350",3,1.135,"MID_stream"
13138865,44.17412587,-91.32099117,2001,44,NA,"longnose dace","Rhinichthys cataractae",34,"WI","LONGNOSE_DACE",10,0.001,10,6.265,"HU4_55","0704","HU8_378","HU12_10350",3,1.135,"MID_stream"
13138865,44.17412587,-91.32099117,2001,44,NA,"brook trout","Salvelinus fontinalis",46,"WI","BROOK_TROUT",10,0.001,10,6.265,"HU4_55","0704","HU8_378","HU12_10350",3,1.135,"MID_stream"
13138865,44.17412587,-91.32099117,2001,44,NA,"creek chub","Semotilus atromaculatus",30,"WI","CREEK_CHUB",10,0.001,10,6.265,"HU4_55","0704","HU8_378","HU12_10350",3,1.135,"MID_stream"
13139133,44.11042541,-91.31454481,2001,33,NA,"fantail darter","Etheostoma flabellare",8,"WI","FANTAIL_DARTER",6,0.002,6,3.568,"HU4_55","0704","HU8_378","HU12_10351",2,2.841,"HW_stream"
13139133,44.11042541,-91.31454481,2001,33,NA,"johnny darter","Etheostoma nigrum",34,"WI","JOHNNY_DARTER",6,0.002,6,3.568,"HU4_55","0704","HU8_378","HU12_10351",2,2.841,"HW_stream"
13139133,44.11042541,-91.31454481,2001,33,NA,"blacknose dace","Rhinichthys atratulus",50,"WI","BLACKNOSE_DACE",6,0.002,6,3.568,"HU4_55","0704","HU8_378","HU12_10351",2,2.841,"HW_stream"
13139133,44.11042541,-91.31454481,2001,33,NA,"brook trout","Salvelinus fontinalis",4,"WI","BROOK_TROUT",6,0.002,6,3.568,"HU4_55","0704","HU8_378","HU12_10351",2,2.841,"HW_stream"
13139133,44.11042541,-91.31454481,2001,33,NA,"creek chub","Semotilus atromaculatus",4,"WI","CREEK_CHUB",6,0.002,6,3.568,"HU4_55","0704","HU8_378","HU12_10351",2,2.841,"HW_stream"
13139133,44.11042541,-91.31454481,2001,33,NA,"central mudminnow","Umbra limi",2,"WI","CENTRAL_MUDMINNOW",6,0.002,6,3.568,"HU4_55","0704","HU8_378","HU12_10351",2,2.841,"HW_stream"
13137075,44.10224071,-90.87694993,2003,263,7,"white sucker","Catostomus commersonii",14,"WI","WHITE_SUCKER",7,0.001,7,5.714,"HU4_55","0704","HU8_378","HU12_10352",4,1.42,"MID_stream"
13137075,44.10224071,-90.87694993,2003,263,7,"johnny darter","Etheostoma nigrum",17,"WI","JOHNNY_DARTER",7,0.001,7,5.714,"HU4_55","0704","HU8_378","HU12_10352",4,1.42,"MID_stream"
13137075,44.10224071,-90.87694993,2003,263,7,"American brook Lamprey","Lethenteron appendix",13,"WI","AMERICAN_BROOK_LAMPREY",7,0.001,7,5.714,"HU4_55","0704","HU8_378","HU12_10352",4,1.42,"MID_stream"
13137075,44.10224071,-90.87694993,2003,263,7,"burbot","Lota lota",37,"WI","BURBOT",7,0.001,7,5.714,"HU4_55","0704","HU8_378","HU12_10352",4,1.42,"MID_stream"
13137075,44.10224071,-90.87694993,2003,263,7,"blacknose dace","Rhinichthys atratulus",18,"WI","BLACKNOSE_DACE",7,0.001,7,5.714,"HU4_55","0704","HU8_378","HU12_10352",4,1.42,"MID_stream"
13137075,44.10224071,-90.87694993,2003,263,7,"longnose dace","Rhinichthys cataractae",2,"WI","LONGNOSE_DACE",7,0.001,7,5.714,"HU4_55","0704","HU8_378","HU12_10352",4,1.42,"MID_stream"
13137075,44.10224071,-90.87694993,2003,263,7,"brook trout","Salvelinus fontinalis",44,"WI","BROOK_TROUT",7,0.001,7,5.714,"HU4_55","0704","HU8_378","HU12_10352",4,1.42,"MID_stream"
13139433,44.02365646,-91.09786638,2001,304,NA,"white sucker","Catostomus commersonii",17,"WI","WHITE_SUCKER",9,0.016,13.478,3.365,"HU4_55","0704","HU8_378","HU12_10357",3,2.964,"MID_stream"
13139433,44.02365646,-91.09786638,2001,304,NA,"johnny darter","Etheostoma nigrum",38,"WI","JOHNNY_DARTER",9,0.016,13.478,3.365,"HU4_55","0704","HU8_378","HU12_10357",3,2.964,"MID_stream"
13139433,44.02365646,-91.09786638,2001,304,NA,"burbot","Lota lota",2,"WI","BURBOT",9,0.016,13.478,3.365,"HU4_55","0704","HU8_378","HU12_10357",3,2.964,"MID_stream"
13139433,44.02365646,-91.09786638,2001,304,NA,"fathead minnow","Pimephales promelas",1,"WI","FATHEAD_MINNOW",9,0.016,13.478,3.365,"HU4_55","0704","HU8_378","HU12_10357",3,2.964,"MID_stream"
13139433,44.02365646,-91.09786638,2001,304,NA,"blacknose dace","Rhinichthys atratulus",3,"WI","BLACKNOSE_DACE",9,0.016,13.478,3.365,"HU4_55","0704","HU8_378","HU12_10357",3,2.964,"MID_stream"
13139433,44.02365646,-91.09786638,2001,304,NA,"longnose dace","Rhinichthys cataractae",1,"WI","LONGNOSE_DACE",9,0.016,13.478,3.365,"HU4_55","0704","HU8_378","HU12_10357",3,2.964,"MID_stream"
13139433,44.02365646,-91.09786638,2001,304,NA,"brook trout","Salvelinus fontinalis",14,"WI","BROOK_TROUT",9,0.016,13.478,3.365,"HU4_55","0704","HU8_378","HU12_10357",3,2.964,"MID_stream"
13139433,44.02365646,-91.09786638,2001,304,NA,"creek chub","Semotilus atromaculatus",128,"WI","CREEK_CHUB",9,0.016,13.478,3.365,"HU4_55","0704","HU8_378","HU12_10357",3,2.964,"MID_stream"
13139433,44.02365646,-91.09786638,2001,304,NA,"central mudminnow","Umbra limi",1,"WI","CENTRAL_MUDMINNOW",9,0.016,13.478,3.365,"HU4_55","0704","HU8_378","HU12_10357",3,2.964,"MID_stream"
13139145,44.10773607,-91.21523277,2001,28,NA,"brook stickleback","Culaea inconstans",24,"WI","BROOK_STICKLEBACK",3,0,3,2.627,"HU4_55","0704","HU8_378","HU12_10358",2,1.311,"HW_stream"
